TIME;PLC_HMI_CONF(Bitset16);W1_ETH_PLC_LifeB(Unsigned8);TSW_ETBA_DirTrainOpSTS(Unsigned8);TSW_ETBA_LifeWord(Unsigned32)
5160,320;0;11;2;50560
5160,448;0;11;2;50560
5160,576;0;11;2;50560
5160,704;0;11;2;50560
5160,832;0;11;2;50565
5160,960;0;11;2;50565
5161,088;0;11;2;50565
5161,216;0;12;2;50565
5161,344;0;12;2;50570
5161,472;0;12;2;50570
5161,600;0;12;2;50570
5161,728;0;12;2;50570
5161,856;0;12;2;50575
5161,984;0;12;2;50575
5162,112;0;12;2;50575
5162,240;0;13;2;50575
5162,368;0;13;2;50580
5162,496;0;13;2;50580
5162,624;0;13;2;50580
5162,752;0;13;2;50580
5162,880;0;13;2;50585
5163,008;0;13;2;50585
5163,136;0;13;2;50585
5163,264;0;14;2;50585
5163,392;0;14;2;50590
5163,520;0;14;2;50590
5163,648;0;14;2;50590
5163,776;0;14;2;50590
5163,904;0;14;2;50595
5164,032;0;14;2;50595
5164,160;0;14;2;50595
5164,288;0;15;2;50595
5164,416;0;15;2;50600
5164,544;0;15;2;50600
5164,672;0;15;2;50600
5164,800;0;15;2;50600
5164,928;0;15;2;50605
5165,056;0;15;2;50605
5165,184;0;15;2;50605
5165,312;0;16;2;50605
5165,440;0;16;2;50610
5165,568;0;16;2;50610
5165,696;0;16;2;50610
5165,824;0;16;2;50610
5165,952;0;16;2;50615
5166,080;0;16;2;50615
5166,208;0;16;2;50615
5166,336;0;17;2;50615
5166,464;0;17;2;50620
5166,592;0;17;2;50620
5166,720;0;17;2;50620
5166,848;0;17;2;50620
5166,976;0;17;2;50625
5167,104;0;17;2;50625
5167,232;0;17;2;50625
5167,360;0;18;2;50625
5167,488;0;18;2;50630
5167,616;0;18;2;50630
5167,744;0;18;2;50630
5167,872;0;18;2;50630
5168,000;0;18;2;50635
5168,128;0;18;2;50635
5168,256;0;18;2;50635
5168,384;0;19;2;50635
5168,512;0;19;2;50640
5168,640;0;19;2;50640
5168,768;0;19;2;50640
5168,896;0;19;2;50640
5169,024;0;19;2;50645
5169,152;0;19;2;50645
5169,280;0;19;2;50645
5169,408;0;20;2;50645
5169,536;0;20;2;50650
5169,664;0;20;2;50650
5169,792;0;20;2;50650
5169,920;0;20;2;50650
5170,048;0;20;2;50655
5170,176;0;20;2;50655
5170,304;0;20;2;50655
5170,432;0;21;2;50655
5170,560;0;21;2;50660
5170,688;0;21;2;50660
5170,816;0;21;2;50660
5170,944;0;21;2;50660
5171,072;0;21;2;50665
5171,200;0;21;2;50665
5171,328;0;21;2;50665
5171,456;0;22;2;50665
5171,584;0;22;2;50670
5171,712;0;22;2;50670
5171,840;0;22;2;50670
5171,968;0;22;2;50670
5172,096;0;22;2;50675
5172,224;0;22;2;50675
5172,352;0;22;2;50675
5172,480;0;23;2;50675
5172,608;0;23;2;50680
5172,736;0;23;2;50680
5172,864;0;23;2;50680
5172,992;0;23;2;50680
5173,120;0;23;2;50685
5173,248;0;23;2;50685
5173,376;0;23;2;50685
5173,504;0;24;2;50685
5173,632;0;24;2;50690
5173,760;0;24;2;50690
5173,888;0;24;2;50690
5174,016;0;24;2;50690
5174,144;0;24;2;50695
5174,272;0;24;2;50695
5174,400;0;24;2;50695
5174,528;0;25;2;50695
5174,656;0;25;2;50699
5174,784;0;25;2;50699
5174,912;0;25;2;50699
5175,040;0;25;2;50699
5175,168;0;25;2;50704
5175,296;0;25;2;50704
5175,424;0;25;2;50704
5175,552;0;26;2;50704
5175,680;0;26;2;50709
5175,808;0;26;2;50709
5175,936;0;26;2;50709
5176,064;0;26;2;50709
5176,192;0;26;2;50714
5176,320;0;26;2;50714
5176,448;0;26;2;50714
5176,576;0;27;2;50714
5176,704;0;27;2;50719
5176,832;0;27;2;50719
5176,960;0;27;2;50719
5177,088;0;27;2;50719
5177,216;0;27;2;50724
5177,344;0;27;2;50724
5177,472;0;27;2;50724
5177,600;0;28;2;50724
5177,728;0;28;2;50729
5177,856;0;28;2;50729
5177,984;0;28;2;50729
5178,112;0;28;2;50729
5178,240;0;28;2;50734
5178,368;0;28;2;50734
5178,496;0;28;2;50734
5178,624;0;29;2;50734
5178,752;0;29;2;50739
5178,880;0;29;2;50739
5179,008;0;29;2;50739
5179,136;0;29;2;50739
5179,264;0;29;2;50744
5179,392;0;29;2;50744
5179,520;0;29;2;50744
5179,648;0;30;2;50744
5179,776;0;30;2;50749
5179,904;0;30;2;50749
5180,032;0;30;2;50749
5180,160;0;30;2;50749
5180,288;0;30;2;50754
5180,416;0;30;2;50754
5180,544;0;30;2;50754
5180,672;0;31;2;50754
5180,800;0;31;2;50759
5180,928;0;31;2;50759
5181,056;0;31;2;50759
5181,184;0;31;2;50759
5181,312;0;31;2;50764
5181,440;0;31;2;50764
5181,568;0;31;2;50764
5181,696;0;32;2;50764
5181,824;0;32;2;50769
5181,952;0;32;2;50769
5182,080;0;32;2;50769
5182,208;0;32;2;50769
5182,336;0;32;2;50774
5182,464;0;32;2;50774
5182,592;0;32;2;50774
5182,720;0;33;2;50774
5182,848;0;33;2;50779
5182,976;0;33;2;50779
5183,104;0;33;2;50779
5183,232;0;33;2;50779
5183,360;0;33;2;50784
5183,488;0;33;2;50784
5183,616;0;33;2;50784
5183,744;0;34;2;50784
5183,872;0;34;2;50789
5184,000;0;34;2;50789
5184,128;0;34;2;50789
5184,256;0;34;2;50789
5184,384;0;34;2;50794
5184,512;0;34;2;50794
5184,640;0;34;2;50794
5184,768;0;35;2;50794
5184,896;0;35;2;50799
5185,024;0;35;2;50799
5185,152;0;35;2;50799
5185,280;0;35;2;50799
5185,408;0;35;2;50804
5185,536;0;35;2;50804
5185,664;0;35;2;50804
5185,792;0;36;2;50804
5185,920;0;36;2;50809
5186,048;0;36;2;50809
5186,176;0;36;2;50809
5186,304;0;36;2;50809
5186,432;0;36;2;50814
5186,560;0;36;2;50814
5186,688;0;36;2;50814
5186,816;0;37;2;50814
5186,944;0;37;2;50819
5187,072;0;37;2;50819
5187,200;0;37;2;50819
5187,328;0;37;2;50819
5187,456;0;37;2;50824
5187,584;0;37;2;50824
5187,712;0;37;2;50824
5187,840;0;38;2;50824
5187,968;0;38;2;50829
5188,096;0;38;2;50829
5188,224;0;38;2;50829
5188,352;0;38;2;50829
5188,480;0;38;2;50834
5188,608;0;38;2;50834
5188,736;0;38;2;50834
5188,864;0;39;2;50834
5188,992;0;39;2;50839
5189,120;0;39;2;50839
5189,248;0;39;2;50839
5189,376;0;39;2;50839
5189,504;0;39;2;50843
5189,632;0;39;2;50843
5189,760;0;39;2;50843
5189,888;0;40;2;50843
5190,016;0;40;2;50848
5190,144;0;40;2;50848
5190,272;0;40;2;50848
5190,400;0;40;2;50848
5190,528;0;40;2;50853
5190,656;0;40;2;50853
5190,784;0;40;2;50853
5190,912;0;41;2;50853
5191,040;0;41;2;50858
5191,168;0;41;2;50858
5191,296;0;41;2;50858
5191,424;0;41;2;50858
5191,552;0;41;2;50863
5191,680;0;41;2;50863
5191,808;0;41;2;50863
5191,936;0;42;2;50863
5192,064;0;42;2;50868
5192,192;0;42;2;50868
5192,320;0;42;2;50868
5192,448;0;42;2;50868
5192,576;0;42;2;50873
5192,704;0;42;2;50873
5192,832;0;42;2;50873
5192,960;0;43;2;50873
5193,088;0;43;2;50878
5193,216;0;43;2;50878
5193,344;0;43;2;50878
5193,472;0;43;2;50878
5193,600;0;43;2;50883
5193,728;0;43;2;50883
5193,856;0;43;2;50883
5193,984;0;44;2;50883
5194,112;0;44;2;50888
5194,240;0;44;2;50888
5194,368;0;44;2;50888
5194,496;0;44;2;50888
5194,624;0;44;2;50893
5194,752;0;44;2;50893
5194,880;0;44;2;50893
5195,008;0;45;2;50893
5195,136;0;45;2;50898
5195,264;0;45;2;50898
5195,392;0;45;2;50898
5195,520;0;45;2;50898
5195,648;0;45;2;50903
5195,776;0;45;2;50903
5195,904;0;45;2;50903
5196,032;0;46;2;50903
5196,160;0;46;2;50908
5196,288;0;46;2;50908
5196,416;0;46;2;50908
5196,544;0;46;2;50908
5196,672;0;46;2;50913
5196,800;0;46;2;50913
5196,928;0;46;2;50913
5197,056;0;47;2;50913
5197,184;0;47;2;50918
5197,312;0;47;2;50918
5197,440;0;47;2;50918
5197,568;0;47;2;50918
5197,696;0;47;2;50923
5197,824;0;47;2;50923
5197,952;0;47;2;50923
5198,080;0;48;2;50923
5198,208;0;48;2;50928
5198,336;0;48;2;50928
5198,464;0;48;2;50928
5198,592;0;48;2;50928
5198,720;0;48;2;50933
5198,848;0;48;2;50933
5198,976;0;48;2;50933
5199,104;0;49;2;50933
5199,232;0;49;2;50938
5199,360;0;49;2;50938
5199,488;0;49;2;50938
5199,616;0;49;2;50938
5199,744;0;49;2;50943
5199,872;0;49;2;50943
5200,000;0;49;2;50943
5200,128;0;50;2;50943
5200,256;0;50;2;50948
5200,384;0;50;2;50948
5200,512;0;50;2;50948
5200,640;0;50;2;50948
5200,768;0;50;2;50953
5200,896;0;50;2;50953
5201,024;0;50;2;50953
5201,152;0;51;2;50953
5201,280;0;51;2;50958
5201,408;0;51;2;50958
5201,536;0;51;2;50958
5201,664;0;51;2;50958
5201,792;0;51;2;50963
5201,920;0;51;2;50963
5202,048;0;51;2;50963
5202,176;0;52;2;50963
5202,304;0;52;2;50968
5202,432;0;52;2;50968
5202,560;0;52;2;50968
5202,688;0;52;2;50968
5202,816;0;52;2;50973
5202,944;0;52;2;50973
5203,072;0;52;2;50973
5203,200;0;53;2;50973
5203,328;0;53;2;50978
5203,456;0;53;2;50978
5203,584;0;53;2;50978
5203,712;0;53;2;50978
5203,840;0;53;2;50983
5203,968;0;53;2;50983
5204,096;0;53;2;50983
5204,224;0;54;2;50983
5204,352;0;54;2;50988
5204,480;0;54;2;50988
5204,608;0;54;2;50988
5204,736;0;54;2;50988
5204,864;0;54;2;50993
5204,992;0;54;2;50993
5205,120;0;54;2;50993
5205,248;0;55;2;50993
5205,376;0;55;2;50998
5205,504;0;55;2;50998
5205,632;0;55;2;50998
5205,760;0;55;2;50998
5205,888;0;55;2;51003
5206,016;0;55;2;51003
5206,144;0;55;2;51003
5206,272;0;56;2;51003
5206,400;0;56;2;51008
5206,528;0;56;2;51008
5206,656;0;56;2;51008
5206,784;0;56;2;51008
5206,912;0;56;2;51013
5207,040;0;56;2;51013
5207,168;0;56;2;51013
5207,296;0;57;2;51013
5207,424;0;57;2;51018
5207,552;0;57;2;51018
5207,680;0;57;2;51018
5207,808;0;57;2;51018
5207,936;0;57;2;51023
5208,064;0;57;2;51023
5208,192;0;57;2;51023
5208,320;0;58;2;51023
5208,448;0;58;2;51028
5208,576;0;58;2;51028
5208,704;0;58;2;51028
5208,832;0;58;2;51028
5208,960;0;58;2;51033
5209,088;0;58;2;51033
5209,216;0;58;2;51033
5209,344;0;59;2;51033
5209,472;0;59;2;51038
5209,600;0;59;2;51038
5209,728;0;59;2;51038
5209,856;0;59;2;51038
5209,984;0;59;2;51043
5210,112;0;59;2;51043
5210,240;0;59;2;51043
5210,368;0;60;2;51043
5210,496;0;60;2;51048
5210,624;0;60;2;51048
5210,752;0;60;2;51048
5210,880;0;60;2;51048
5211,008;0;60;2;51053
5211,136;0;60;2;51053
5211,264;0;60;2;51053
5211,392;0;61;2;51053
5211,520;0;61;2;51058
5211,648;0;61;2;51058
5211,776;0;61;2;51058
5211,904;0;61;2;51058
5212,032;0;61;2;51062
5212,160;0;61;2;51062
5212,288;0;61;2;51062
5212,416;0;62;2;51062
5212,544;0;62;2;51067
5212,672;0;62;2;51067
5212,800;0;62;2;51067
5212,928;0;62;2;51067
5213,056;0;62;2;51072
5213,184;0;62;2;51072
5213,312;0;62;2;51072
5213,440;0;63;2;51072
5213,568;0;63;2;51077
5213,696;0;63;2;51077
5213,824;0;63;2;51077
5213,952;0;63;2;51077
5214,080;0;63;2;51082
5214,208;0;63;2;51082
5214,336;0;63;2;51082
5214,464;0;64;2;51082
5214,592;0;64;2;51087
5214,720;0;64;2;51087
5214,848;0;64;2;51087
5214,976;0;64;2;51087
5215,104;0;64;2;51092
5215,232;0;64;2;51092
5215,360;0;64;2;51092
5215,488;0;65;2;51092
5215,616;0;65;2;51097
5215,744;0;65;2;51097
5215,872;0;65;2;51097
5216,000;0;65;2;51097
5216,128;0;65;2;51102
5216,256;0;65;2;51102
5216,384;0;65;2;51102
5216,512;0;66;2;51102
5216,640;0;66;2;51107
5216,768;0;66;2;51107
5216,896;0;66;2;51107
5217,024;0;66;2;51107
5217,152;0;66;2;51112
5217,280;0;66;2;51112
5217,408;0;66;2;51112
5217,536;0;67;2;51112
5217,664;0;67;2;51117
5217,792;0;67;2;51117
5217,920;0;67;2;51117
5218,048;0;67;2;51117
5218,176;0;67;2;51122
5218,304;0;67;2;51122
5218,432;0;67;2;51122
5218,560;0;68;2;51122
5218,688;0;68;2;51127
5218,816;0;68;2;51127
5218,944;0;68;2;51127
5219,072;0;68;2;51127
5219,200;0;68;2;51132
5219,328;0;68;2;51132
5219,456;0;68;2;51132
5219,584;0;69;2;51132
5219,712;0;69;2;51137
5219,840;0;69;2;51137
5219,968;0;69;2;51137
5220,096;0;69;2;51137
5220,224;0;69;2;51142
5220,352;0;69;2;51142
5220,480;0;69;2;51142
5220,608;0;70;2;51142
5220,736;0;70;2;51147
5220,864;0;70;2;51147
5220,992;0;70;2;51147
5221,120;0;70;2;51147
5221,248;0;70;2;51152
5221,376;0;70;2;51152
5221,504;0;70;2;51152
5221,632;0;71;2;51152
5221,760;0;71;2;51157
5221,888;0;71;2;51157
5222,016;0;71;2;51157
5222,144;0;71;2;51157
5222,272;0;71;2;51162
5222,400;0;71;2;51162
5222,528;0;71;2;51162
5222,656;0;72;2;51162
5222,784;0;72;2;51167
5222,912;0;72;2;51167
5223,040;0;72;2;51167
5223,168;0;72;2;51167
5223,296;0;72;2;51172
5223,424;0;72;2;51172
5223,552;0;72;2;51172
5223,680;0;73;2;51172
5223,808;0;73;2;51177
5223,936;0;73;2;51177
5224,064;0;73;2;51177
5224,192;0;73;2;51177
5224,320;0;73;2;51182
5224,448;0;73;2;51182
5224,576;0;73;2;51182
5224,704;0;74;2;51182
5224,832;0;74;2;51187
5224,960;0;74;2;51187
5225,088;0;74;2;51187
5225,216;0;74;2;51187
5225,344;0;74;2;51191
5225,472;0;74;2;51191
5225,600;0;74;2;51191
5225,728;0;75;2;51191
5225,856;0;75;2;51196
5225,984;0;75;2;51196
5226,112;0;75;2;51196
5226,240;0;75;2;51196
5226,368;0;75;2;51201
5226,496;0;75;2;51201
5226,624;0;75;2;51201
5226,752;0;76;2;51201
5226,880;0;76;2;51206
5227,008;0;76;2;51206
5227,136;0;76;2;51206
5227,264;0;76;2;51206
5227,392;0;76;2;51211
5227,520;0;76;2;51211
5227,648;0;76;2;51211
5227,776;0;77;2;51211
5227,904;0;77;2;51216
5228,032;0;77;2;51216
5228,160;0;77;2;51216
5228,288;0;77;2;51216
5228,416;0;77;2;51221
5228,544;0;77;2;51221
5228,672;0;77;2;51221
5228,800;0;78;2;51221
5228,928;0;78;2;51226
5229,056;0;78;2;51226
5229,184;0;78;2;51226
5229,312;0;78;2;51226
5229,440;0;78;2;51231
5229,568;0;78;2;51231
5229,696;0;78;2;51231
5229,824;0;79;2;51231
5229,952;0;79;2;51236
5230,080;0;79;2;51236
5230,208;0;79;2;51236
5230,336;0;79;2;51236
5230,464;0;79;2;51241
5230,592;0;79;2;51241
5230,720;0;79;2;51241
5230,848;0;80;2;51241
5230,976;0;80;2;51246
5231,104;0;80;2;51246
5231,232;0;80;2;51246
5231,360;0;80;2;51246
5231,488;0;80;2;51251
5231,616;0;80;2;51251
5231,744;0;80;2;51251
5231,872;0;81;2;51251
5232,000;0;81;2;51256
5232,128;0;81;2;51256
5232,256;0;81;2;51256
5232,384;0;81;2;51256
5232,512;0;81;2;51261
5232,640;0;81;2;51261
5232,768;0;81;2;51261
5232,896;0;82;2;51261
5233,024;0;82;2;51266
5233,152;0;82;2;51266
5233,280;0;82;2;51266
5233,408;0;82;2;51266
5233,536;0;82;2;51271
5233,664;0;82;2;51271
5233,792;0;82;2;51271
5233,920;0;83;2;51271
5234,048;0;83;2;51276
5234,176;0;83;2;51276
5234,304;0;83;2;51276
5234,432;0;83;2;51276
5234,560;0;83;2;51281
5234,688;0;83;2;51281
5234,816;0;83;2;51281
5234,944;0;84;2;51281
5235,072;0;84;2;51286
5235,200;0;84;2;51286
5235,328;0;84;2;51286
5235,456;0;84;2;51286
5235,584;0;84;2;51291
5235,712;0;84;2;51291
5235,840;0;84;2;51291
5235,968;0;85;2;51291
5236,096;0;85;2;51296
5236,224;0;85;2;51296
5236,352;0;85;2;51296
5236,480;0;85;2;51296
5236,608;0;85;2;51301
5236,736;0;85;2;51301
5236,864;0;85;2;51301
5236,992;0;86;2;51301
5237,120;0;86;2;51306
5237,248;0;86;2;51306
5237,376;0;86;2;51306
5237,504;0;86;2;51306
5237,632;0;86;2;51311
5237,760;0;86;2;51311
5237,888;0;86;2;51311
5238,016;0;87;2;51311
5238,144;0;87;2;51316
5238,272;0;87;2;51316
5238,400;0;87;2;51316
5238,528;0;87;2;51316
5238,656;0;87;2;51321
5238,784;0;87;2;51321
5238,912;0;87;2;51321
5239,040;0;88;2;51321
5239,168;0;88;2;51326
5239,296;0;88;2;51326
5239,424;0;88;2;51326
5239,552;0;88;2;51326
5239,680;0;88;2;51331
5239,808;0;88;2;51331
5239,936;0;88;2;51331
5240,064;0;89;2;51331
5240,192;0;89;2;51336
5240,320;0;89;2;51336
5240,448;0;89;2;51336
5240,576;0;89;2;51336
5240,704;0;89;2;51341
5240,832;0;89;2;51341
5240,960;0;89;2;51341
5241,088;0;90;2;51341
5241,216;0;90;2;51346
5241,344;0;90;2;51346
5241,472;0;90;2;51346
5241,600;0;90;2;51346
5241,728;0;90;2;51351
5241,856;0;90;2;51351
5241,984;0;90;2;51351
5242,112;0;91;2;51351
5242,240;0;91;2;51356
5242,368;0;91;2;51356
5242,496;0;91;2;51356
5242,624;0;91;2;51356
5242,752;0;91;2;51361
5242,880;0;91;2;51361
5243,008;0;91;2;51361
5243,136;0;92;2;51361
5243,264;0;92;2;51366
5243,392;0;92;2;51366
5243,520;0;92;2;51366
5243,648;0;92;2;51366
5243,776;0;92;2;51371
5243,904;0;92;2;51371
5244,032;0;92;2;51371
5244,160;0;93;2;51371
5244,288;0;93;2;51376
5244,416;0;93;2;51376
5244,544;0;93;2;51376
5244,672;0;93;2;51376
5244,800;0;93;2;51381
5244,928;0;93;2;51381
5245,056;0;93;2;51381
5245,184;0;94;2;51381
5245,312;0;94;2;51386
5245,440;0;94;2;51386
5245,568;0;94;2;51386
5245,696;0;94;2;51386
5245,824;0;94;2;51391
5245,952;0;94;2;51391
5246,080;0;94;2;51391
5246,208;0;95;2;51391
5246,336;0;95;2;51396
5246,464;0;95;2;51396
5246,592;0;95;2;51396
5246,720;0;95;2;51396
5246,848;0;95;2;51401
5246,976;0;95;2;51401
5247,104;0;95;2;51401
5247,232;0;96;2;51401
5247,360;0;96;2;51406
5247,488;0;96;2;51406
5247,616;0;96;2;51406
5247,744;0;96;2;51406
5247,872;0;96;2;51411
5248,000;0;96;2;51411
5248,128;0;96;2;51411
5248,256;0;97;2;51411
5248,384;0;97;2;51415
5248,512;0;97;2;51415
5248,640;0;97;2;51415
5248,768;0;97;2;51415
5248,896;0;97;2;51420
5249,024;0;97;2;51420
5249,152;0;97;2;51420
5249,280;0;98;2;51420
5249,408;0;98;2;51425
5249,536;0;98;2;51425
5249,664;0;98;2;51425
5249,792;0;98;2;51425
5249,920;0;98;2;51430
5250,048;0;98;2;51430
5250,176;0;98;2;51430
5250,304;0;99;2;51430
5250,432;0;99;2;51435
5250,560;0;99;2;51435
5250,688;0;99;2;51435
5250,816;0;99;2;51435
5250,944;0;99;2;51440
5251,072;0;99;2;51440
5251,200;0;99;2;51440
5251,328;0;100;2;51440
5251,456;0;100;2;51445
5251,584;0;100;2;51445
5251,712;0;100;2;51445
5251,840;0;100;2;51445
5251,968;0;100;2;51450
5252,096;0;100;2;51450
5252,224;0;100;2;51450
5252,352;0;101;2;51450
5252,480;0;101;2;51455
5252,608;0;101;2;51455
5252,736;0;101;2;51455
5252,864;0;101;2;51455
5252,992;0;101;2;51460
5253,120;0;101;2;51460
5253,248;0;101;2;51460
5253,376;0;102;2;51460
5253,504;0;102;2;51465
5253,632;0;102;2;51465
5253,760;0;102;2;51465
5253,888;0;102;2;51465
5254,016;0;102;2;51470
5254,144;0;102;2;51470
5254,272;0;102;2;51470
5254,400;0;103;2;51470
5254,528;0;103;2;51475
5254,656;0;103;2;51475
5254,784;0;103;2;51475
5254,912;0;103;2;51475
5255,040;0;103;2;51480
5255,168;0;103;2;51480
5255,296;0;103;2;51480
5255,424;0;104;2;51480
5255,552;0;104;2;51485
5255,680;0;104;2;51485
5255,808;0;104;2;51485
5255,936;0;104;2;51485
5256,064;0;104;2;51490
5256,192;0;104;2;51490
5256,320;0;104;2;51490
5256,448;0;105;2;51490
5256,576;0;105;2;51495
5256,704;0;105;2;51495
5256,832;0;105;2;51495
5256,960;0;105;2;51495
5257,088;0;105;2;51500
5257,216;0;105;2;51500
5257,344;0;105;2;51500
5257,472;0;106;2;51500
5257,600;0;106;2;51505
5257,728;0;106;2;51505
5257,856;0;106;2;51505
5257,984;0;106;2;51505
5258,112;0;106;2;51510
5258,240;0;106;2;51510
5258,368;0;106;2;51510
5258,496;0;107;2;51510
5258,624;0;107;2;51515
5258,752;0;107;2;51515
5258,880;0;107;2;51515
5259,008;0;107;2;51515
5259,136;0;107;2;51520
5259,264;0;107;2;51520
5259,392;0;107;2;51520
5259,520;0;108;2;51520
5259,648;0;108;2;51525
5259,776;0;108;2;51525
5259,904;0;108;2;51525
5260,032;0;108;2;51525
5260,160;0;108;2;51530
5260,288;0;108;2;51530
5260,416;0;108;2;51530
5260,544;0;109;2;51530
5260,672;0;109;2;51535
5260,800;0;109;2;51535
5260,928;0;109;2;51535
5261,056;0;109;2;51535
5261,184;0;109;2;51540
5261,312;0;109;2;51540
5261,440;0;109;2;51540
5261,568;0;110;2;51540
5261,696;0;110;2;51545
5261,824;0;110;2;51545
5261,952;0;110;2;51545
5262,080;0;110;2;51545
5262,208;0;110;2;51550
5262,336;0;110;2;51550
5262,464;0;110;2;51550
5262,592;0;111;2;51550
5262,720;0;111;2;51555
5262,848;0;111;2;51555
5262,976;0;111;2;51555
5263,104;0;111;2;51555
5263,232;0;111;2;51560
5263,360;0;111;2;51560
5263,488;0;111;2;51560
5263,616;0;112;2;51560
5263,744;0;112;2;51565
5263,872;0;112;2;51565
5264,000;0;112;2;51565
5264,128;0;112;2;51565
5264,256;0;112;2;51570
5264,384;0;112;2;51570
5264,512;0;112;2;51570
5264,640;0;113;2;51570
5264,768;0;113;2;51575
5264,896;0;113;2;51575
5265,024;0;113;2;51575
5265,152;0;113;2;51575
5265,280;0;113;2;51580
5265,408;0;113;2;51580
5265,536;0;113;2;51580
5265,664;0;114;2;51580
5265,792;0;114;2;51585
5265,920;0;114;2;51585
5266,048;0;114;2;51585
5266,176;0;114;2;51585
5266,304;0;114;2;51590
5266,432;0;114;2;51590
5266,560;0;114;2;51590
5266,688;0;115;2;51590
5266,816;0;115;2;51595
5266,944;0;115;2;51595
5267,072;0;115;2;51595
5267,200;0;115;2;51595
5267,328;0;115;2;51600
5267,456;0;115;2;51600
5267,584;0;115;2;51600
5267,712;0;116;2;51600
5267,840;0;116;2;51605
5267,968;0;116;2;51605
5268,096;0;116;2;51605
5268,224;0;116;2;51605
5268,352;0;116;2;51609
5268,480;0;116;2;51609
5268,608;0;116;2;51609
5268,736;0;117;2;51609
5268,864;0;117;2;51614
5268,992;0;117;2;51614
5269,120;0;117;2;51614
5269,248;0;117;2;51614
5269,376;0;117;2;51619
5269,504;0;117;2;51619
5269,632;0;117;2;51619
5269,760;0;118;2;51619
5269,888;0;118;2;51624
5270,016;0;118;2;51624
5270,144;0;118;2;51624
5270,272;0;118;2;51624
5270,400;0;118;2;51629
5270,528;0;118;2;51629
5270,656;0;118;2;51629
5270,784;0;119;2;51629
5270,912;0;119;2;51634
5271,040;0;119;2;51634
5271,168;0;119;2;51634
5271,296;0;119;2;51634
5271,424;0;119;2;51639
5271,552;0;119;2;51639
5271,680;0;119;2;51639
5271,808;0;120;2;51639
5271,936;0;120;2;51643
5272,064;0;120;2;51643
5272,192;0;120;2;51643
5272,320;0;120;2;51643
5272,448;0;120;2;51648
5272,576;0;120;2;51648
5272,704;0;120;2;51648
5272,832;0;121;2;51648
5272,960;0;121;2;51653
5273,088;0;121;2;51653
5273,216;0;121;2;51653
5273,344;0;121;2;51653
5273,472;0;121;2;51658
5273,600;0;121;2;51658
5273,728;0;121;2;51658
5273,856;0;122;2;51658
5273,984;0;122;2;51663
5274,112;0;122;2;51663
5274,240;0;122;2;51663
5274,368;0;122;2;51663
5274,496;0;122;2;51668
5274,624;0;122;2;51668
5274,752;0;122;2;51668
5274,880;0;123;2;51668
5275,008;0;123;2;51673
5275,136;0;123;2;51673
5275,264;0;123;2;51673
5275,392;0;123;2;51673
5275,520;0;123;2;51678
5275,648;0;123;2;51678
5275,776;0;123;2;51678
5275,904;0;124;2;51678
5276,032;0;124;2;51683
5276,160;0;124;2;51683
5276,288;0;124;2;51683
5276,416;0;124;2;51683
5276,544;0;124;2;51688
5276,672;0;124;2;51688
5276,800;0;124;2;51688
5276,928;0;125;2;51688
5277,056;0;125;2;51693
5277,184;0;125;2;51693
5277,312;0;125;2;51693
5277,440;0;125;2;51693
5277,568;0;125;2;51698
5277,696;0;125;2;51698
5277,824;0;125;2;51698
5277,952;0;126;2;51698
5278,080;0;126;2;51703
5278,208;0;126;2;51703
5278,336;0;126;2;51703
5278,464;0;126;2;51703
5278,592;0;126;2;51708
5278,720;0;126;2;51708
5278,848;0;126;2;51708
5278,976;0;127;2;51708
5279,104;0;127;2;51713
5279,232;0;127;2;51713
5279,360;0;127;2;51713
5279,488;0;127;2;51713
5279,616;0;127;2;51718
5279,744;0;127;2;51718
5279,872;0;127;2;51718
5280,000;0;128;2;51718
5280,128;0;128;2;51723
5280,256;0;128;2;51723
5280,384;0;128;2;51723
5280,512;0;128;2;51723
5280,640;0;128;2;51728
5280,768;0;128;2;51728
5280,896;0;128;2;51728
5281,024;0;129;2;51728
5281,152;0;129;2;51733
5281,280;0;129;2;51733
5281,408;0;129;2;51733
5281,536;0;129;2;51733
5281,664;0;129;2;51738
5281,792;0;129;2;51738
5281,920;0;129;2;51738
5282,048;0;130;2;51738
5282,176;0;130;2;51743
5282,304;0;130;2;51743
5282,432;0;130;2;51743
5282,560;0;130;2;51743
5282,688;0;130;2;51748
5282,816;0;130;2;51748
5282,944;0;130;2;51748
5283,072;0;131;2;51748
5283,200;0;131;2;51753
5283,328;0;131;2;51753
5283,456;0;131;2;51753
5283,584;0;131;2;51753
5283,712;0;131;2;51758
5283,840;0;131;2;51758
5283,968;0;131;2;51758
5284,096;0;132;2;51758
5284,224;0;132;2;51763
5284,352;0;132;2;51763
5284,480;0;132;2;51763
5284,608;0;132;2;51763
5284,736;0;132;2;51768
5284,864;0;132;2;51768
5284,992;0;132;2;51768
5285,120;0;133;2;51768
5285,248;0;133;2;51773
5285,376;0;133;2;51773
5285,504;0;133;2;51773
5285,632;0;133;2;51773
5285,760;0;133;2;51778
5285,888;0;133;2;51778
5286,016;0;133;2;51778
5286,144;0;134;2;51778
5286,272;0;134;2;51783
5286,400;0;134;2;51783
5286,528;0;134;2;51783
5286,656;0;134;2;51783
5286,784;0;134;2;51788
5286,912;0;134;2;51788
5287,040;0;134;2;51788
5287,168;0;135;2;51788
5287,296;0;135;2;51793
